 fvdump_(final_value/initial_value)______________________________________ (xcm012)______________________      1.0000E+00    
 fvdump_(range_normalised)_______________________________________________ (nitvar012)___________________      6.1260E-01    
 vdalw___________________________________________________________________ (itvar013)____________________      6.1299E+00    
 vdalw_(final_value/initial_value)_______________________________________ (xcm013)______________________      1.0000E+00    
 vdalw_(range_normalised)________________________________________________ (nitvar013)___________________      6.1295E-01    
 fjprot__________________________________________________________________ (itvar014)____________________      1.0000E+00    
 fjprot_(final_value/initial_value)______________________________________ (xcm014)______________________      1.0000E+00    
 fjprot_(range_normalised)_______________________________________________ (nitvar014)___________________      1.0000E+00    
 tdmptf__________________________________________________________________ (itvar015)____________________      7.4216E+01    
 tdmptf_(final_value/initial_value)______________________________________ (xcm015)______________________      1.0000E+00    
 tdmptf_(range_normalised)_______________________________________________ (nitvar015)___________________      7.4190E-01    
 thkcas__________________________________________________________________ (itvar016)____________________      4.0000E-01    
 thkcas_(final_value/initial_value)______________________________________ (xcm016)______________________      1.0000E+00    
 thkcas_(range_normalised)_______________________________________________ (nitvar016)___________________      0.0000E+00    
 thwcndut________________________________________________________________ (itvar017)____________________      8.0000E-03    
 thwcndut_(final_value/initial_value)____________________________________ (xcm017)______________________      1.0000E+00    
 thwcndut_(range_normalised)_____________________________________________ (nitvar017)___________________      0.0000E+00    
 fcutfsu_________________________________________________________________ (itvar018)____________________      8.4777E-01    
 fcutfsu_(final_value/initial_value)_____________________________________ (xcm018)______________________      1.0000E+00    
 fcutfsu_(range_normalised)______________________________________________ (nitvar018)___________________      7.9038E-01    
 cpttf___________________________________________________________________ (itvar019)____________________      8.0216E+04    
 cpttf_(final_value/initial_value)_______________________________________ (xcm019)______________________      1.0000E+00    
 cpttf_(range_normalised)________________________________________________ (nitvar019)___________________      6.0864E-01    
 ftaucq__________________________________________________________________ (itvar020)____________________      3.7489E-01    
 ftaucq_(final_value/initial_value)______________________________________ (xcm020)______________________      1.0000E+00    
 ftaucq_(range_normalised)_______________________________________________ (nitvar020)___________________      3.7426E-01    
 fpsep___________________________________________________________________ (itvar021)____________________      1.0000E+00    
 fpsep_(final_value/initial_value)_______________________________________ (xcm021)______________________      1.0000E+00    
 fpsep_(range_normalised)________________________________________________ (nitvar021)___________________      5.0000E-01    
 tesep___________________________________________________________________ (itvar022)____________________      2.9803E-01    
 tesep_(final_value/initial_value)_______________________________________ (xcm022)______________________      9.9945E-01    
 tesep_(range_normalised)________________________________________________ (nitvar022)___________________      4.0413E-02    
 ttarget_________________________________________________________________ (itvar023)____________________      5.1634E+00    
 ttarget_(final_value/initial_value)_____________________________________ (xcm023)______________________      9.9431E-01    
 ttarget_(range_normalised)______________________________________________ (nitvar023)___________________      4.6259E-01    
 oh_steel_frac___________________________________________________________ (itvar024)____________________      5.9310E-01    
 oh_steel_frac_(final_value/initial_value)_______________________________ (xcm024)______________________      1.0000E+00    
 oh_steel_frac_(range_normalised)________________________________________ (nitvar024)___________________      6.2392E-01    
 foh_stress______________________________________________________________ (itvar025)____________________      8.3907E-01    
 foh_stress_(final_value/initial_value)__________________________________ (xcm025)______________________      1.0000E+00    
 foh_stress_(range_normalised)___________________________________________ (nitvar025)___________________      8.3891E-01    
 qtargettotal____________________________________________________________ (itvar026)____________________      6.4336E+06    
 qtargettotal_(final_value/initial_value)________________________________ (xcm026)______________________      9.9735E-01    
 qtargettotal_(range_normalised)_________________________________________ (nitvar026)___________________      9.5575E-02    
 fimp(09)________________________________________________________________ (itvar027)____________________      2.3532E-03    
 fimp(09)_(final_value/initial_value)____________________________________ (xcm027)______________________      1.1766E+00    
 fimp(09)_(range_normalised)_____________________________________________ (nitvar027)___________________      2.3524E-01    
 fbmaxcs_________________________________________________________________ (itvar028)____________________      1.0000E+00    
 fbmaxcs_(final_value/initial_value)_____________________________________ (xcm028)______________________      1.0000E+00    
 fbmaxcs_(range_normalised)______________________________________________ (nitvar028)___________________      1.0000E+00    
 fgwsep__________________________________________________________________ (itvar029)____________________      5.0000E-01    
 fgwsep_(final_value/initial_value)______________________________________ (xcm029)______________________      1.0000E+00    
 fgwsep_(range_normalised)_______________________________________________ (nitvar029)___________________      1.0000E+00    
 Neutron_wall_load_upper_limit_____normalised_residue____________________ (normres001)__________________      1.3078E-09    
 Toroidal_field_1/R_consistency____normalised_residue____________________ (normres002)__________________     -0.0000E+00    
 Radial_build_consistency__________normalised_residue____________________ (normres003)__________________     -0.0000E+00    
 Burn_time_lower_limit_____________normalised_residue____________________ (normres004)__________________     -5.5850E-09    
 Peak_toroidal_field_upper_limit___normalised_residue____________________ (normres005)__________________     -1.1102E-16    
 CS_coil_EOF_current_density_limit_normalised_residue____________________ (normres006)__________________     -8.7933E-12    
 CS_coil_BOP_current_density_limit_normalised_residue____________________ (normres007)__________________      4.3718E-12    
 I_op_/_I_critical_(TF_coil)_______normalised_residue____________________ (normres008)__________________      8.8818E-16    
 Dump_voltage_upper_limit__________normalised_residue____________________ (normres009)__________________      1.7136E-11    
 J_winding_pack/J_protection_limit_normalised_residue____________________ (normres010)__________________     -1.1102E-16    
 TF_coil_temp._margin_lower_limit__normalised_residue____________________ (normres011)__________________      6.6613E-16    
 CS_temperature_margin_lower_limit_normalised_residue____________________ (normres012)__________________      7.7076E-12    
 Dump_time_set_by_VV_stress________normalised_residue____________________ (normres013)__________________     -6.6613E-16    
 pdivt_<_psep_kallenbach_divertor__normalised_residue____________________ (normres014)__________________     -7.7302E-08    
 Separatrix_temp_consistency_______normalised_residue____________________ (normres015)__________________     -1.2380E-08    
 Separatrix_density_consistency____normalised_residue____________________ (normres016)__________________      1.2751E-08    
 CS_Tresca_stress_limit____________normalised_residue____________________ (normres017)__________________      1.1391E-12    
 Peak_CS_field_upper_limit_________normalised_residue____________________ (normres018)__________________      1.1402E-12    
 # Final Feasible Point #
 # Plant Availability #
 Allowable_blanket_neutron_fluence_(MW-yr/m2)____________________________ (abktflnc)____________________      5.0000E+00    
 Allowable_divertor_heat_fluence_(MW-yr/m2)______________________________ (adivflnc)____________________      7.0000E+00    
 First_wall_/_blanket_lifetime_(years)___________________________________ (bktlife)_____________________      6.6667E+00 OP 
 Divertor_lifetime_(years)_______________________________________________ (divlife)_____________________      8.6752E-01 OP 
 Heating/CD_system_lifetime_(years)______________________________________ (cdrlife)_____________________      6.6667E+00 OP 
 Total_plant_lifetime_(years)____________________________________________ (tlife)_______________________      3.0000E+01    
 Total_plant_availability_fraction_______________________________________ (cfactr)______________________      7.5000E-01    
 # Plasma #
 Major_radius_(m)________________________________________________________ (rmajor)______________________      8.9380E+00    
 Minor_radius_(m)________________________________________________________ (rminor)______________________      2.8832E+00    
 Aspect_ratio____________________________________________________________ (aspect)______________________      3.1000E+00    
 Elongation,_X-point_(calculated_from_kappa95)___________________________ (kappa)_______________________      1.7268E+00    
 Elongation,_95%_surface_(input_value_used)______________________________ (kappa95)_____________________      1.6500E+00    
 Elongation,_area_ratio_calc.____________________________________________ (kappaa)______________________      1.7300E+00    
 Triangularity,_X-point_(calculated_from_triang95)_______________________ (triang)______________________      4.1290E-01    
 Triangularity,_95%_surface_(input_value_used)___________________________ (triang95)____________________      3.3300E-01    
 Plasma_poloidal_perimeter_(m)___________________________________________ (pperim)______________________      2.5020E+01    
 Plasma_cross-sectional_area_(m2)________________________________________ (xarea)_______________________      4.5180E+01    
 Plasma_surface_area_(m2)________________________________________________ (sarea)_______________________      1.3739E+03 OP 
 Plasma_volume_(m3)______________________________________________________ (vol)_________________________      2.4483E+03 OP 
 Plasma_current_scaling_law_used_________________________________________ (icurr)_______________________              4    
 Plasma_current_(MA)_____________________________________________________ (plascur/1D6)_________________      1.8267E+01    
 Current_density_profile_factor__________________________________________ (alphaj)______________________      2.2919E+00    
 Plasma_internal_inductance,_li__________________________________________ (rli)_________________________      1.6958E+00    
 Vertical_field_at_plasma_(T)____________________________________________ (bvert)_______________________     -6.5142E-01    
 Vacuum_toroidal_field_at_R_(T)__________________________________________ (bt)__________________________      5.7438E+00 ITV
 Average_poloidal_field_(T)______________________________________________ (bp)__________________________      1.2497E+00    
 Total_field_(sqrt(bp^2_+_bt^2))_(T)_____________________________________ (btot)________________________      5.8782E+00    
 Safety_factor_on_axis___________________________________________________ (q0)__________________________      1.0000E+00    
 Safety_factor_at_95%_flux_surface_______________________________________ (q95)_________________________      3.9359E+00 ITV
 Cylindrical_safety_factor_(qcyl)________________________________________ (qstar)_______________________      3.0749E+00    
 Total_plasma_beta_______________________________________________________ (beta)________________________      2.8416E-02 OP 
 Total_poloidal_beta_____________________________________________________ (betap)_______________________      6.2873E-01 OP 
 Total_toroidal_beta_____________________________________________________ ______________________________      2.9761E-02 OP 
 Fast_alpha_beta_________________________________________________________ (betaft)______________________      4.5362E-03 OP 
 Beam_ion_beta___________________________________________________________ (betanb)______________________      0.0000E+00 OP 
 (Fast_alpha_+_beam_beta)/(thermal_beta)_________________________________ (gammaft)_____________________      1.8996E-01 OP 
 Thermal_beta____________________________________________________________ ______________________________      2.3880E-02 OP 
 Thermal_poloidal_beta___________________________________________________ ______________________________      5.2836E-01 OP 
 Thermal_toroidal_beta_(=_beta-exp)______________________________________ ______________________________      2.5010E-02 OP 
 2nd_stability_beta_:_beta_p_/_(R/a)_____________________________________ (eps*betap)___________________      2.0281E-01    
 2nd_stability_beta_upper_limit__________________________________________ (epbetmax)____________________      1.3800E+00    
 Beta_g_coefficient______________________________________________________ (dnbeta)______________________      6.7830E+00    
 Normalised_thermal_beta_________________________________________________ ______________________________      2.1650E+00    
 Normalised_total_beta___________________________________________________ ______________________________      2.5762E+00    
 Limit_on_thermal_beta___________________________________________________ (betalim)_____________________      7.4818E-02    
 Plasma_thermal_energy_(J)_______________________________________________ ______________________________      1.2057E+09 OP 
 Total_plasma_internal_energy_(J)________________________________________ (total_plasma_internal_energy)      1.4347E+09 OP 
 Electron_temperature_(keV)______________________________________________ (te)__________________________      1.1307E+01    
 Electron_temperature_on_axis_(keV)______________________________________ (te0)_________________________      4.0045E+01    
 Ion_temperature_(keV)___________________________________________________ (ti)__________________________      1.0533E+01    
 Ion_temperature_on_axis_(keV)___________________________________________ (ti0)_________________________      3.1387E+01    
 Electron_temp.,_density_weighted_(keV)__________________________________ (ten)_________________________      1.3471E+01    
 Electron_density_(/m3)__________________________________________________ (dene)________________________      8.0575E+19    
 Electron_density_on_axis_(/m3)__________________________________________ (ne0)_________________________      1.2244E+20 OP 
 Line-averaged_electron_density_(/m3)____________________________________ (dnla)________________________      9.5591E+19 OP 
 Line-averaged_electron_density_/_Greenwald_density______________________ (dnla_gw)_____________________      1.3667E+00 OP 
 Ion_density_(/m3)_______________________________________________________ (dnitot)______________________      7.0333E+19 OP 
 Fuel_density_(/m3)______________________________________________________ (deni)________________________      6.3190E+19 OP 
 High_Z_impurity_density_(/m3)___________________________________________ (dnz)_________________________      1.6834E+17 OP 
 Helium_ion_density_(thermalised_ions_only)_(/m3)________________________ (dnalp)_______________________      6.9747E+18 OP 
 Proton_density_(/m3)____________________________________________________ (dnprot)______________________      0.0000E+00 OP 
 Hot_beam_density_(/m3)__________________________________________________ (dnbeam)______________________      4.0288E+17 OP 
 Density_limit_from_scaling_(/m3)________________________________________ (dnelimt)_____________________      6.9944E+19 OP 
 Helium_ion_density_(thermalised_ions_only)_/_electron_density___________ (ralpne)______________________      8.6561E-02    
 Plasma_impurity_model___________________________________________________ (imprad_model)________________              1    
 H__concentration________________________________________________________ (fimp(01)_____________________      7.8923E-01 OP 
 He_concentration________________________________________________________ (fimp(02)_____________________      8.6561E-02    
 Be_concentration________________________________________________________ (fimp(03)_____________________      0.0000E+00    
 C__concentration________________________________________________________ (fimp(04)_____________________      0.0000E+00    
 N__concentration________________________________________________________ (fimp(05)_____________________      0.0000E+00    
 O__concentration________________________________________________________ (fimp(06)_____________________      0.0000E+00    
 Ne_concentration________________________________________________________ (fimp(07)_____________________      0.0000E+00    
 Si_concentration________________________________________________________ (fimp(08)_____________________      0.0000E+00    
 Ar_concentration________________________________________________________ (fimp(09)_____________________      2.3532E-03 ITV
 Fe_concentration________________________________________________________ (fimp(10)_____________________      0.0000E+00    
 Ni_concentration________________________________________________________ (fimp(11)_____________________      0.0000E+00    
 Kr_concentration________________________________________________________ (fimp(12)_____________________      0.0000E+00    
 Xe_concentration________________________________________________________ (fimp(13)_____________________      2.6606E-04    
 W__concentration________________________________________________________ (fimp(14)_____________________      0.0000E+00    
 Average_mass_of_all_ions_(amu)__________________________________________ (aion)________________________      2.8019E+00 OP 
 Effective_charge________________________________________________________ (zeff)________________________      2.1877E+00    
 Density_profile_factor__________________________________________________ (alphan)______________________      1.0000E+00    
 Plasma_profile_model____________________________________________________ (ipedestal)___________________              3    
 Density_pedestal_r/a_location___________________________________________ (rhopedn)_____________________      9.4000E-01    
 Electron_density_pedestal_height_(/m3)__________________________________ (neped)_______________________      6.2950E+19 OP 
 Electron_density_at_pedestal_/_nGW______________________________________ (fgwped_out)__________________      9.0000E-01    
 Temperature_pedestal_r/a_location_______________________________________ (rhopedt)_____________________      9.4000E-01    
 Pedestal_scaling_switch_________________________________________________ (ieped)_______________________              1    
 Electron_temp._pedestal_height_(keV)____________________________________ (teped)_______________________      4.6027E+00    
 Electron_temp._at_separatrix_(keV)______________________________________ (tesep)_______________________      2.9803E-01 ITV
 Electron_density_at_separatrix_(/m3)____________________________________ (nesep)_______________________      3.4972E+19    
 Electron_density_at_separatrix_/_nGW____________________________________ (fgwsep_out)__________________      5.0000E-01    
 Temperature_profile_index_______________________________________________ (alphat)______________________      1.4500E+00    
 Temperature_profile_index_beta__________________________________________ (tbeta)_______________________      2.0000E+00    
 Old_ASDEX_model_________________________________________________________ (dlimit(1))___________________      7.7813E+19 OP 
 Borrass_ITER_model_I____________________________________________________ (dlimit(2))___________________      1.6819E+20 OP 
 Borrass_ITER_model_II___________________________________________________ (dlimit(3))___________________      6.8403E+19 OP 
 JET_edge_radiation_model________________________________________________ (dlimit(4))___________________      5.7153E+21 OP 
 JET_simplified_model____________________________________________________ (dlimit(5))___________________      7.1392E+20 OP 
 Hugill-Murakami_Mq_model________________________________________________ (dlimit(6))___________________      6.2698E+19 OP 
 Greenwald_model_________________________________________________________ (dlimit(7))___________________      6.9944E+19 OP 
 Deuterium_fuel_fraction_________________________________________________ (fdeut)_______________________      5.0000E-01    
 Tritium_fuel_fraction___________________________________________________ (ftrit)_______________________      5.0000E-01    
 Total_fusion_power_(MW)_________________________________________________ (powfmw)______________________      1.8710E+03 OP 
 _=____D-T_fusion_power_(MW)_____________________________________________ (pdt)_________________________      1.8667E+03 OP 
 __+___D-D_fusion_power_(MW)_____________________________________________ (pdd)_________________________      4.2553E+00 OP 
 __+_D-He3_fusion_power_(MW)_____________________________________________ (pdhe3)_______________________      0.0000E+00 OP 
 Alpha_power:_total_(MW)_________________________________________________ (palpmw)______________________      3.7335E+02 OP 
 Alpha_power:_beam-plasma_(MW)___________________________________________ (palpnb)______________________      0.0000E+00 OP 
 Neutron_power_(MW)______________________________________________________ (pneutmw)_____________________      1.4934E+03 OP 
 Charged_particle_power_(excluding_alphas)_(MW)__________________________ (pchargemw)___________________      0.0000E+00 OP 
 Total_power_deposited_in_plasma_(MW)____________________________________ ()____________________________      4.4949E+02 OP 
 Bremsstrahlung_radiation_power_(MW)_____________________________________ (pbrempv*vol)_________________      6.6500E+01 OP 
 Line_radiation_power_(MW)_______________________________________________ (plinepv*vol)_________________      1.7417E+02 OP 
 Synchrotron_radiation_power_(MW)________________________________________ (psyncpv*vol)_________________      3.0348E+01 OP 
 Synchrotron_wall_reflectivity_factor____________________________________ (ssync)_______________________      6.0000E-01    
 Normalised_minor_radius_defining_'core'_________________________________ (coreradius)__________________      7.5000E-01    
 Fraction_of_core_radiation_subtracted_from_P_L__________________________ (coreradiationfraction)_______      0.0000E+00    
 Total_core_radiation_power_(MW)_________________________________________ (pcoreradmw)__________________      0.0000E+00 OP 
 Edge_radiation_power_(MW)_______________________________________________ (pedgeradmw)__________________      2.7101E+02 OP 
 Total_radiation_power_(MW)______________________________________________ (pradmw)______________________      2.7101E+02 OP 
 Radiation_fraction_=_total_radiation_/_total_power_deposited_in_plasma__ (rad_fraction)________________      6.0294E-01 OP 
 Nominal_mean_radiation_load_on_inside_surface_of_reactor_(MW/m2)________ (photon_wall)_________________      1.8148E-01 OP 
 Peaking_factor_for_radiation_wall_load__________________________________ (peakfactrad)_________________      3.3300E+00 IP 
 Maximum_permitted_radiation_wall_load_(MW/m^2)__________________________ (maxradwallload)______________      1.0000E+00 IP 
 Peak_radiation_wall_load_(MW/m^2)_______________________________________ (peakradwallload)_____________      6.0431E-01 OP 
 Nominal_mean_neutron_load_on_inside_surface_of_reactor_(MW/m2)__________ (wallmw)______________________      1.0000E+00 OP 
 Ohmic_heating_power_(MW)________________________________________________ (pohmmw)______________________      1.4054E-01 OP 
 Fraction_of_alpha_power_deposited_in_plasma_____________________________ (falpha)______________________      1.0000E+00    
 Fraction_of_alpha_power_to_electrons____________________________________ (falpe)_______________________      6.2298E-01    
 Fraction_of_alpha_power_to_ions_________________________________________ (falpi)_______________________      3.7702E-01    
 Ion_transport_(MW)______________________________________________________ (ptrimw)______________________      1.8477E+02 OP 
 Electron_transport_(MW)_________________________________________________ (ptremw)______________________     -6.2992E+00 OP 
 Injection_power_to_ions_(MW)____________________________________________ (pinjimw)_____________________      2.9726E+01 OP 
 Injection_power_to_electrons_(MW)_______________________________________ (pinjemw)_____________________      4.6273E+01 OP 
 Ignited_plasma_switch_(0=not_ignited,_1=ignited)________________________ (ignite)______________________              0    
 Power_into_divertor_zone_via_charged_particles_(MW)_____________________ (pdivt)_______________________      1.7847E+02 OP 
 Psep_/_R_ratio_(MW/m)___________________________________________________ (pdivt/rmajor)________________      1.9968E+01 OP 
 Psep_Bt_/_qAR_ratio_(MWT/m)_____________________________________________ (pdivtbt/qar)_________________      9.4000E+00 OP 
 ITER_1996_scaling:_nominal_(MW)_________________________________________ (pthrmw(1))___________________      0.0000E+00 OP 
 ITER_1996_scaling:_upper_bound_(MW)_____________________________________ (pthrmw(2))___________________      0.0000E+00 OP 
 ITER_1996_scaling:_lower_bound_(MW)_____________________________________ (pthrmw(3))___________________      0.0000E+00 OP 
 ITER_1997_scaling_(1)_(MW)______________________________________________ (pthrmw(4))___________________      0.0000E+00 OP 
 ITER_1997_scaling_(2)_(MW)______________________________________________ (pthrmw(5))___________________      0.0000E+00 OP 
 Martin_2008_scaling:_nominal_(MW)_______________________________________ (pthrmw(6))___________________      0.0000E+00 OP 
 Martin_2008_scaling:_95%_upper_bound_(MW)_______________________________ (pthrmw(7))___________________      0.0000E+00 OP 
 Martin_2008_scaling:_95%_lower_bound_(MW)_______________________________ (pthrmw(8))___________________      0.0000E+00 OP 
 Snipes_2000_scaling:_nominal_(MW)_______________________________________ (pthrmw(9))___________________      0.0000E+00 OP 
 Snipes_2000_scaling:_upper_bound_(MW)___________________________________ (pthrmw(10))__________________      0.0000E+00 OP 
 Snipes_2000_scaling:_lower_bound_(MW)___________________________________ (pthrmw(11))__________________      0.0000E+00 OP 
 Snipes_2000_scaling_(closed_divertor):_nominal_(MW)_____________________ (pthrmw(12))__________________      0.0000E+00 OP 
 Snipes_2000_scaling_(closed_divertor):_upper_bound_(MW)_________________ (pthrmw(13))__________________      0.0000E+00 OP 
 Snipes_2000_scaling_(closed_divertor):_lower_bound_(MW)_________________ (pthrmw(14))__________________      0.0000E+00 OP 
 Hubbard_2012_L-I_threshold_-_nominal_(MW)_______________________________ (pthrmw(15))__________________      0.0000E+00 OP 
 Hubbard_2012_L-I_threshold_-_lower_bound_(MW)___________________________ (pthrmw(16))__________________      0.0000E+00 OP 
 Hubbard_2012_L-I_threshold_-_upper_bound_(MW)___________________________ (pthrmw(17))__________________      0.0000E+00 OP 
 Hubbard_2017_L-I_threshold______________________________________________ (pthrmw(18))__________________      0.0000E+00 OP 
 L-H_threshold_power_(NOT_enforced)_(MW)_________________________________ (plhthresh)___________________      1.3802E+02 OP 
 Confinement_scaling_law_________________________________________________ (tauelaw)_____________________     "IPB98(y,2)"
 Confinement_H_factor____________________________________________________ (hfact)_______________________      8.9181E-01    
 Global_thermal_energy_confinement_time_(s)______________________________ (taueff)______________________      2.5612E+00    
 Ion_energy_confinement_time_(s)_________________________________________ (tauei)_______________________      2.7744E+00    
 Electron_energy_confinement_time_(s)____________________________________ (tauee)_______________________      2.4123E+00    
 n.tau_=_Volume-average_electron_density_x_Energy_confinement_time_(s/m3) (dntau)_______________________      2.0637E+20 OP 
 Triple_product__(keV_s/m3)______________________________________________ (dntau*te)____________________      2.3334E+21 OP 
 Transport_loss_power_assumed_in_scaling_law_(MW)________________________ (powerht)_____________________      4.4949E+02 OP 
 Switch_for_radiation_loss_term_usage_in_power_balance___________________ (iradloss)____________________              0    
 Radiation_power_subtracted_from_plasma_power_balance_(MW)_______________ ______________________________      2.7101E+02 OP 
 Alpha_particle_confinement_time_(s)_____________________________________ (taup)________________________      2.5612E+01    
 Alpha_particle/energy_confinement_time_ratio____________________________ (taup/taueff)_________________      1.0000E+01    
 Lower_limit_on_taup/taueff______________________________________________ (taulimit)____________________      5.0000E+00    
 Total_energy_confinement_time_including_radiation_loss_(s)______________ (total_energy_conf_time)______      3.1918E+00    
 Total_volt-second_requirement_(Wb)______________________________________ (vsstt)_______________________      5.6564E+02 OP 
 Inductive_volt-seconds_(Wb)_____________________________________________ (vsind)_______________________      3.5023E+02 OP 
 Ejima_coefficient_______________________________________________________ (gamma)_______________________      3.0000E-01    
 Start-up_resistive_(Wb)_________________________________________________ (vsres)_______________________      6.1550E+01 OP 
 Flat-top_resistive_(Wb)_________________________________________________ (vsbrn)_______________________      1.5385E+02 OP 
 bootstrap_current_fraction_multiplier___________________________________ (cboot)_______________________      1.0000E+00    
 Bootstrap_fraction_(ITER_1989)__________________________________________ (bscf_iter89)_________________      3.3560E-01    
 Bootstrap_fraction_(Sauter_et_al)_______________________________________ (bscf_sauter)_________________      6.5063E-01    
 Bootstrap_fraction_(enforced)___________________________________________ (bootipf.)____________________      3.6147E-01    
 Loop_voltage_during_burn_(V)____________________________________________ (vburn)_______________________      1.6145E-02 OP 
 Plasma_resistance_(ohm)_________________________________________________ (rplas)_______________________      1.8547E-09 OP 
 Resistive_diffusion_time_(s)____________________________________________ (res_time)____________________      7.3405E+03 OP 
 Plasma_inductance_(H)___________________________________________________ (rlp)_________________________      1.9173E-05 OP 
 Coefficient_for_sawtooth_effects_on_burn_V-s_requirement________________ (csawth)______________________      1.2000E+00    
 Ratio_of_He_and_pellet_particle_confinement_times_______________________ (tauratio)____________________      1.0000E+00    
 Fuelling_rate_(nucleus-pairs/s)_________________________________________ (qfuel)_______________________      6.0404E+21 OP 
 Fuel_burn-up_rate_(reactions/s)_________________________________________ (rndfuel)_____________________      6.6290E+20 OP 
 Burn-up_fraction________________________________________________________ (burnup)______________________      2.1949E-01    
 # PLASMOD #
 PLASMOD_error_flag______________________________________________________ (i_flag)______________________              1 OP 
 Plasma_current_(MA)_____________________________________________________ (geom%ip)_____________________      1.8267E+01    
 q95_____________________________________________________________________ (geom%q95)____________________      3.9359E+00    
 Edge_elongation_________________________________________________________ (geom%k)______________________      1.7268E+00    
 Edge_triangularity______________________________________________________ (geom%d)______________________      4.1290E-01    
 Hydrogen________________________________________________________________ (comp%comparray_[1])__________      7.8423E-01    
 Helium__________________________________________________________________ (comp%comparray_[2])__________      8.6561E-02    
 Berylium________________________________________________________________ (comp%comparray_[3])__________      0.0000E+00    
 Carbon__________________________________________________________________ (comp%comparray_[4])__________      0.0000E+00    
 Nitrogen________________________________________________________________ (comp%comparray_[5])__________      0.0000E+00    
 Oxygen__________________________________________________________________ (comp%comparray_[6])__________      0.0000E+00    
 Neon____________________________________________________________________ (comp%comparray_[7])__________      0.0000E+00    
